Country Code;Country;Item Code;Item;Element Code;Element;Unit;Y1961;Y1961F;Y1962;Y1962F;Y1963;Y1963F;Y1964;Y1964F;Y1965;Y1965F;Y1966;Y1966F;Y1967;Y1967F;Y1968;Y1968F;Y1969;Y1969F;Y1970;Y1970F;Y1971;Y1971F;Y1972;Y1972F;Y1973;Y1973F;Y1974;Y1974F;Y1975;Y1975F;Y1976;Y1976F;Y1977;Y1977F;Y1978;Y1978F;Y1979;Y1979F;Y1980;Y1980F;Y1981;Y1981F;Y1982;Y1982F;Y1983;Y1983F;Y1984;Y1984F;Y1985;Y1985F;Y1986;Y1986F;Y1987;Y1987F;Y1988;Y1988F;Y1989;Y1989F;Y1990;Y1990F;Y1991;Y1991F;Y1992;Y1992F;Y1993;Y1993F;Y1994;Y1994F;Y1995;Y1995F;Y1996;Y1996F;Y1997;Y1997F;Y1998;Y1998F;Y1999;Y1999F;Y2000;Y2000F;Y2001;Y2001F;Y2002;Y2002F;Y2003;Y2003F;Y2004;Y2004F;Y2005;Y2005F;Y2006;Y2006F;Y2007;Y2007F;Y2008;Y2008F;Y2009;Y2009F;Y2010;Y2010F;Y2011;Y2011F;Y2012;Y2012F;Y2013;Y2013F
22;Aruba;1632;Sawnwood (C);5622;Import Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2027.00;Q;3569.00;Q;3728.00;Q;3728.00;Ft;3728.00;Ft;3728.00;Ft;3728.00;Ft;3728.00;Ft;3728.00;Ft;3728.00;Ft;3728.00;Ft;3728.00;Ft;3728.00;Ft;3728.00;Ft;3728.00;Fp;3728.00;Fp;3728.00;Fp;768.00;W;751.00;W;124.00;W;22.00;W;22.00;Fp
10;Australia;1632;Sawnwood (C);5516;Production;m3;789000.00;Q;859000.00;Q;1641000.00;X;978000.00;Q;953500.00;Q;995000.00;Q;959500.00;Q;932000.00;Q;891000.00;Q;913000.00;Q;902500.00;Q;917500.00;Q;960500.00;Q;923000.00;Q;971500.00;Q;1007500.00;Q;1087000.00;Q;1054000.00;Q;1091500.00;Q;1247500.00;Q;1336000.00;Q;1284500.00;Q;1140000.00;Q;1194000.00;Q;1316000.00;Q;1337000.00;Q;1238500.00;Q;1653000.00;Q;1536000.00;Q;1405000.00;Q;1337000.00;Q;1570000.00;Q;1660000.00;Q;1898000.00;Q;2121000.00;Q;2053000.00;Q;2120000.00;Q;2338000.00;Q;2338000.00;Q;2622000.00;Q;2634000.00;Q;2877000.00;Q;3088000.00;Q;3415000.00;Q;3456000.00;Q;3596000.00;Q;3929000.00;Q;4263000.00;Q;3740000.00;Q;4201000.00;Q;3826000.00;Q;3650000.00;W;3849000.00;W
10;Australia;1632;Sawnwood (C);5616;Import Quantity;m3;625200.00;Q;515400.00;Q;506000.00;Q;628100.00;Q;590600.00;Q;611100.00;Q;610700.00;Q;611400.00;Q;683900.00;Q;631100.00;Q;667350.00;Q;664650.00;Q;771800.00;Q;853000.00;Q;635450.00;Q;688750.00;Q;743200.00;Q;639900.00;Q;675900.00;Q;691950.00;Q;770400.00;Q;867500.00;Q;631200.00;Q;806700.00;Q;1096900.00;Q;1006400.00;Q;834850.00;Q;1023150.00;Q;1410400.00;Q;1153800.00;Q;1067700.00;Q;1029600.00;Q;1030000.00;Q;947000.00;Q;913800.00;Q;647800.00;Q;657000.00;Q;678000.00;Q;673000.00;Q;893000.00;Q;490000.00;Q;624000.00;Q;652000.00;Q;655000.00;Q;563000.00;Q;444000.00;Q;427200.00;X;617000.00;Q;446000.00;Q;642000.00;Q;617000.00;W;505697.00;W;577690.00;W
10;Australia;1632;Sawnwood (C);5622;Import Value;1000 US$;18757.00;X;20179.00;Q;21803.00;Q;28002.00;Q;27110.00;Q;26811.00;Q;27431.00;Q;28878.00;Q;36872.00;Q;39628.00;Q;38003.00;Q;38383.00;Q;59492.00;Q;102306.00;Q;69805.00;Q;79025.00;Q;91825.00;Q;115339.00;Q;115176.00;Q;136731.00;Q;134194.00;Q;147406.00;Q;100878.00;Q;134732.00;Q;109706.00;Q;159608.00;Q;143343.00;Q;213140.00;Q;298781.00;Q;265573.00;Q;237914.00;Q;231225.00;Q;255739.00;Q;345720.00;Q;308016.00;Q;224077.00;Q;217396.00;Q;211069.00;Q;216898.00;Q;269730.00;Q;145699.00;Q;180603.00;Q;205140.00;Q;226100.00;Q;213000.00;Q;176250.00;Q;210682.00;X;255527.00;Q;169867.00;Q;268862.00;Q;279305.00;W;235793.00;W;256113.00;W
10;Australia;1632;Sawnwood (C);5916;Export Quantity;m3;22800.00;Q;32850.00;Q;27950.00;Q;26550.00;Q;12700.00;Q;6650.00;Q;34500.00;Q;11150.00;Q;6400.00;Q;12300.00;Q;14400.00;Q;11400.00;Q;19100.00;Q;10450.00;Q;22100.00;Q;22817.00;Q;15600.00;Q;13300.00;Q;18200.00;Q;19350.00;Q;15400.00;Q;10600.00;Q;7250.00;Q;2900.00;Q;3100.00;Q;1600.00;Q;300.00;Q;1600.00;Q;1000.00;Q;3000.00;Q;2200.00;Q;8043.00;Q;12361.00;Q;21700.00;Q;26400.00;Q;25900.00;Q;24000.00;Q;18000.00;Q;32000.00;Q;51000.00;Q;73000.00;Q;36000.00;Q;35000.00;Q;120000.00;Q;208000.00;Q;305000.00;Q;338000.00;F;294000.00;Q;281000.00;Q;342000.00;Q;205204.00;W;204775.00;W;230858.00;W
10;Australia;1632;Sawnwood (C);5922;Export Value;1000 US$;1201.00;Q;1751.00;Q;1510.00;Q;1375.00;Q;712.00;Q;475.00;Q;2332.00;Q;981.00;Q;608.00;Q;1030.00;Q;1318.00;Q;1888.00;Q;2316.00;Q;1560.00;Q;3139.00;Q;3308.00;Q;2420.00;Q;2885.00;Q;3389.00;Q;4147.00;Q;4016.00;Q;2767.00;Q;1846.00;Q;781.00;Q;893.00;Q;443.00;Q;88.00;Q;639.00;Q;552.00;Q;1047.00;Q;1433.00;Q;3250.00;Q;3154.00;Q;8266.00;Q;11386.00;Q;10518.00;Q;9411.00;Q;6257.00;Q;11498.00;Q;12154.00;Q;16567.00;Q;14400.00;Q;12354.00;Q;31200.00;Q;50000.00;Q;62850.00;Q;70962.00;X;61091.00;Q;50539.00;Q;78242.00;Q;59762.00;W;60146.00;W;64476.00;W
11;Austria;1632;Sawnwood (C);5516;Production;m3;4679000.00;Q;4570000.00;Q;4192500.00;Q;4533750.00;Q;4324000.00;Q;4699500.00;Q;4616500.00;Q;4604000.00;Q;5047500.00;Q;5126000.00;Q;5295000.00;Q;5226000.00;Q;5448000.00;Q;5326500.00;Q;4682000.00;Q;5709000.00;Q;5859500.00;Q;5523000.00;Q;6104000.00;Q;6298000.00;Q;6023000.00;Q;5692000.00;Q;6028000.00;Q;6062500.00;Q;5766500.00;Q;5561500.00;Q;5703500.00;Q;6232500.00;Q;6651500.00;Q;7211500.00;Q;6941500.00;Q;6774000.00;Q;6558000.00;Q;7316000.00;Q;7552000.00;Q;7950000.00;Q;8254000.00;Q;8534000.00;W;9400000.00;W;10150000.00;W;10011000.00;W;10191000.00;W;10263000.00;W;10917000.00;W;10884000.00;W;10265000.00;W;11580000.00;W;10595000.00;W;8295000.00;W;9445000.00;W;9485000.00;W;8793000.00;W;8740000.00;W
11;Austria;1632;Sawnwood (C);5616;Import Quantity;m3;13250.00;Q;7400.00;Q;4750.00;Q;8000.00;Q;9050.00;Q;11750.00;Q;15900.00;Q;13300.00;Q;14300.00;Q;14950.00;Q;26150.00;Q;46600.00;Q;63750.00;Q;110800.00;Q;90800.00;Q;128650.00;Q;164150.00;Q;232900.00;Q;335250.00;Q;419050.00;Q;512750.00;Q;543200.00;Q;665550.00;Q;717250.00;Q;517900.00;Q;631400.00;Q;603600.00;Q;547600.00;Q;547600.00;Q;557000.00;Q;576000.00;Q;629000.00;Q;677000.00;Q;842000.00;Q;875000.00;Q;900000.00;Q;904000.00;Q;841000.00;W;1286000.00;W;1306000.00;W;1125000.00;W;1138000.00;W;1227000.00;W;1274000.00;W;1286000.00;W;1641000.00;W;1446000.00;W;1420000.00;W;1595700.00;W;1592383.00;W;1728546.00;W;1717926.00;W;1736014.00;W
11;Austria;1632;Sawnwood (C);5622;Import Value;1000 US$;693.00;Q;517.00;Q;334.00;Q;648.00;Q;729.00;Q;910.00;Q;1111.00;Q;1068.00;Q;1404.00;Q;1487.00;Q;2122.00;Q;3772.00;Q;6557.00;Q;11678.00;Q;8686.00;Q;13171.00;Q;18080.00;Q;26834.00;Q;40552.00;Q;59949.00;Q;56514.00;Q;48695.00;Q;53907.00;Q;57321.00;Q;39743.00;Q;63969.00;Q;82067.00;Q;74722.00;F;95646.00;Q;142717.00;Q;149000.00;F;170694.00;Q;134371.00;Q;176200.00;Q;221697.00;Q;176898.00;Q;182168.00;Q;155186.00;W;184116.00;W;182284.00;W;156089.00;W;170849.00;W;209053.00;W;245337.00;W;263698.00;W;369960.00;W;399169.00;W;384938.00;W;364683.00;W;402786.00;W;475574.00;W;441483.00;W;469575.00;W
11;Austria;1632;Sawnwood (C);5916;Export Quantity;m3;3022850.00;Q;2925350.00;Q;2846050.00;Q;2743100.00;Q;2822150.00;Q;2741950.00;Q;2630200.00;Q;3158700.00;Q;3642650.00;Q;3350150.00;Q;3113650.00;Q;3252150.00;F;3344700.00;Q;3009900.00;Q;2892150.00;Q;3817000.00;Q;3731100.00;Q;3731950.00;Q;4238550.00;Q;4254050.00;Q;3791300.00;Q;3536850.00;Q;4196550.00;Q;3964450.00;Q;3593600.00;Q;3551350.00;Q;3691500.00;Q;3901500.00;Q;4262000.00;Q;4070000.00;Q;3962000.00;Q;3871000.00;Q;3850000.00;Q;4457000.00;Q;4550000.00;Q;4000000.00;Q;4838000.00;Q;4752000.00;W;5652000.00;W;6147000.00;W;5932000.00;W;6289000.00;W;6626000.00;W;7246000.00;W;7111000.00;W;6694000.00;W;7637000.00;W;7012800.00;W;5662380.00;W;5981449.00;W;5585991.00;W;5033426.00;W;4932123.00;W
11;Austria;1632;Sawnwood (C);5922;Export Value;1000 US$;123389.00;Q;120747.00;Q;115247.00;Q;110237.00;Q;115269.00;Q;112404.00;Q;105379.00;Q;120518.00;Q;150672.00;Q;168944.00;Q;164554.00;Q;180093.00;Q;306226.00;Q;349513.00;Q;244957.00;Q;393801.00;Q;447953.00;Q;495249.00;Q;692522.00;Q;822868.00;Q;593505.00;Q;460608.00;Q;477333.00;Q;435598.00;Q;365765.00;Q;470397.00;Q;572881.00;Q;605251.00;F;759602.00;Q;894309.00;Q;855000.00;F;866673.00;Q;656465.00;Q;836072.00;Q;1076190.00;Q;988000.00;Q;957803.00;Q;897608.00;W;1058756.00;W;982825.00;W;895336.00;W;992252.00;W;1217791.00;W;1447269.00;W;1396930.00;W;1509040.00;W;1987254.00;W;1775890.00;W;1293515.00;W;1452807.00;W;1522451.00;W;1277189.00;W;1351468.00;W
52;Azerbaijan;1632;Sawnwood (C);5516;Production;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1200.00;Q;0.00;Q;0.00;F;400.00;W;400.00;W;300.00;W;200.00;W;1300.00;W;1500.00;W;1300.00;W;2300.00;W;1100.00;W;300.00;W;100.00;W
52;Azerbaijan;1632;Sawnwood (C);5616;Import Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;400.00;F;86600.00;Q;151300.00;Q;277400.00;Q;307350.00;Q;183137.00;Q;167100.00;Q;194000.00;W;229499.00;W;288700.00;W;509890.00;W;569803.00;W;732676.00;W;742728.00;W;676328.00;W;459000.00;W;818000.00;W;651000.00;W;721000.00;W
52;Azerbaijan;1632;Sawnwood (C);5622;Import Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.00;F;7605.00;Q;12311.00;Q;16126.00;Q;13113.00;Q;13909.00;Q;11844.00;Q;12189.00;W;13049.00;W;15943.00;W;25632.00;W;24804.00;W;36654.00;W;37842.00;W;43899.00;W;90068.00;W;158418.00;W;146631.00;W;154854.00;W
52;Azerbaijan;1632;Sawnwood (C);5916;Export Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;Q;0.00;Q;0.00;Q;357.00;Q;100.00;Q;3200.00;Q;5000.00;F;782.00;Q;775.00;Q;300.00;Q;0.00;W;2282.00;W;986.00;W;756.00;W;205.00;W;150.00;W;50.00;W;0.00;W;0.00;W;0.00;F;0.00;W;0.00;W
52;Azerbaijan;1632;Sawnwood (C);5922;Export Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;Q;0.00;Q;0.00;Q;76.00;Q;15.00;Q;628.00;Q;796.00;X;58.00;Q;47.00;Q;18.00;Q;0.00;W;218.00;W;102.00;W;96.00;W;44.00;W;19.00;W;12.00;W;0.00;W;0.00;W;0.00;F;0.00;W;0.00;W
12;Bahamas;1632;Sawnwood (C);5516;Production;m3;6600.00;Q;6000.00;Q;5600.00;Q;6600.00;Q;6200.00;Q;5700.00;Q;1400.00;Q;1400.00;Q;1400.00;Q;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;F;1400.00;Ft;1400.00;Ft;1400.00;Ft;1400.00;Ft;1400.00;Ft;1400.00;Ft;1400.00;Ft;1400.00;Ft;1400.00;Ft;1400.00;Ft;1400.00;Ft;1400.00;Ft;1400.00;Ft;1400.00;Ft;1400.00;Ft;1400.00;Fp;1400.00;Fp;1400.00;Fp;1400.00;Fp;1400.00;Fp;1400.00;Fp;1400.00;Fp;1400.00;Fp
12;Bahamas;1632;Sawnwood (C);5616;Import Quantity;m3;40300.00;Q;26200.00;Q;27100.00;Q;33300.00;Q;33200.00;Q;40000.00;Q;44300.00;Q;44300.00;F;85000.00;X;60000.00;X;60000.00;F;27900.00;F;26700.00;X;23200.00;X;17900.00;X;27900.00;F;30900.00;Q;30900.00;F;41100.00;X;36000.00;X;33000.00;F;30700.00;X;32300.00;X;35600.00;X;34000.00;X;66000.00;Q;50000.00;X;83000.00;Q;113000.00;Q;120500.00;Q;56300.00;X;91780.00;Q;88065.00;Q;127618.00;Q;109500.00;Q;94800.00;Q;121300.00;Q;74000.00;Q;83000.00;F;4488.00;X;3464.00;X;2710.00;X;1850.00;X;920.00;X;557.00;X;1333.00;X;603.00;X;4777.00;W;10094.00;W;11399.00;W;10543.00;W;9549.00;W;1563.00;W
12;Bahamas;1632;Sawnwood (C);5622;Import Value;1000 US$;2200.00;X;1421.00;Q;1532.00;Q;1885.00;Q;1800.00;Q;2426.00;Q;2753.00;Q;2753.00;F;4830.00;Q;3693.00;Q;3693.00;F;2408.00;F;2745.00;F;2626.00;F;1840.00;F;2176.00;F;2283.00;Q;2283.00;F;4000.00;F;5000.00;F;5000.00;F;4800.00;F;5300.00;F;5800.00;F;5500.00;F;10600.00;Q;8100.00;F;11142.00;Q;10579.00;Q;12047.00;Q;6543.00;X;8106.00;Q;7448.00;Q;10337.00;Q;10788.00;Q;12184.00;Q;13248.00;Q;14220.00;Q;16506.00;Q;203.00;X;205.00;X;140.00;X;138.00;X;326.00;X;147.00;X;431.00;X;170.00;X;1469.00;W;3062.00;W;3007.00;W;2951.00;W;2945.00;W;3534.00;W
12;Bahamas;1632;Sawnwood (C);5916;Export Quantity;m3;200.00;Q;;;1000.00;Q;800.00;Q;1100.00;Q;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;F;;;;;;;;;74.00;Q;61.00;Q;235.00;Q;200.00;Q;700.00;Q;0.00;Q;200.00;Q;1500.00;Q;1900.00;Q;300.00;Q;2.00;F;2.00;Ft;1583.00;F;1583.00;Ft;1583.00;Fp;1583.00;Fp;1583.00;Fp;1583.00;Fp;1583.00;Fp;1583.00;Fp;1583.00;Fp;1583.00;Fp
12;Bahamas;1632;Sawnwood (C);5922;Export Value;1000 US$;8.00;Q;0.00;Q;59.00;Q;40.00;Q;43.00;Q;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;F;;;;;;;;;44.00;Q;11.00;Q;32.00;Q;32.00;Q;125.00;Q;0.00;Q;46.00;Q;245.00;Q;321.00;Q;43.00;Q;7.00;F;7.00;Ft;264.00;F;264.00;Ft;264.00;Fp;264.00;Fp;264.00;Fp;264.00;Fp;264.00;Fp;264.00;Fp;264.00;Fp;264.00;Fp
13;Bahrain;1632;Sawnwood (C);5616;Import Quantity;m3;;;;;;;;;;;;;;;;;;;300.00;F;300.00;F;;;300.00;Q;300.00;F;300.00;F;300.00;F;600.00;Q;1800.00;Q;1800.00;Q;;;;;;;;;;;;;;;0.00;F;;;;;;;;;10554.00;Q;19620.00;Q;22327.00;Q;15151.00;Q;14500.00;Q;22900.00;Q;23000.00;Q;11300.00;Q;27109.00;W;35715.00;W;38134.00;W;34851.00;W;29836.00;W;41961.00;W;23524.00;W;43898.00;W;48845.00;W;32800.00;X;60100.00;X;58000.00;X;69000.00;X;87000.00;X
13;Bahrain;1632;Sawnwood (C);5622;Import Value;1000 US$;;;;;;;;;;;;;;;;;;;27.00;Q;30.00;Q;;;27.00;Q;27.00;F;27.00;F;27.00;F;73.00;Q;374.00;Q;744.00;Q;;;;;;;;;;;;;;;0.00;F;;;;;;;;;1557.00;Q;3057.00;Q;3150.00;Q;2215.00;Q;2279.00;Q;2844.00;Q;3304.00;Q;1476.00;Q;4719.00;W;5747.00;W;6651.00;W;6152.00;W;6900.00;W;9373.00;W;6065.00;W;14106.00;W;18636.00;W;5987.00;X;13257.00;X;13721.00;W;14079.00;W;19484.00;W
13;Bahrain;1632;Sawnwood (C);5916;Export Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98.00;Q;;;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;61.00;F;1105.00;F;1105.00;Ft;83.00;X;2.00;X;2.00;Fp;2.00;Fp;301.00;W;70.00;W;680.00;W;8.00;W
13;Bahrain;1632;Sawnwood (C);5922;Export Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.00;Q;;;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;29.00;F;185.00;F;185.00;Ft;65.00;X;0.00;X;0.00;Fp;0.00;Fp;247.00;W;20.00;W;0.00;W;4.00;W
16;Bangladesh;1632;Sawnwood (C);5616;Import Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.00;Q;0.00;Q;2000.00;Q;0.00;Q;3100.00;Q;5000.00;Q;5000.00;Ft;2600.00;Q;2600.00;Ft;9800.00;Q;496.00;F;20.00;F;2002.00;F;2002.00;Ft;1797.00;X;697.00;X;1050.00;X;434.00;X;1007.00;W;1526.00;W;1526.00;Fp;3601.00;W
16;Bangladesh;1632;Sawnwood (C);5622;Import Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.00;Q;0.00;Q;500.00;Q;0.00;Q;632.00;Q;795.00;Q;795.00;Ft;396.00;Q;396.00;Ft;1867.00;Q;85.00;F;121.00;F;348.00;F;348.00;Ft;275.00;X;250.00;X;525.00;X;210.00;X;422.00;W;667.00;W;667.00;Fp;1536.00;W
16;Bangladesh;1632;Sawnwood (C);5916;Export Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37.00;Q;;;0.00;Ft;0.00;Ft;0.00;Ft;100.00;Q;100.00;Ft;100.00;Ft;100.00;Ft;0.00;Q;0.00;Ft;0.00;Ft;56.00;F;56.00;Ft;56.00;Fp;56.00;Fp;56.00;Fp;56.00;Fp;56.00;Fp;56.00;Fp;56.00;Fp;56.00;Fp
16;Bangladesh;1632;Sawnwood (C);5922;Export Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.00;Q;;;0.00;Ft;0.00;Ft;0.00;Ft;48.00;Q;48.00;Ft;48.00;Ft;48.00;Ft;0.00;Q;0.00;Ft;0.00;Ft;9.00;F;9.00;Ft;9.00;Fp;9.00;Fp;9.00;Fp;9.00;Fp;9.00;Fp;9.00;Fp;9.00;Fp;9.00;Fp
14;Barbados;1632;Sawnwood (C);5616;Import Quantity;m3;23200.00;Q;19200.00;Q;24000.00;Q;16500.00;Q;21300.00;Q;21900.00;Q;24800.00;Q;27700.00;Q;29500.00;Q;34900.00;Q;35100.00;Q;30700.00;Q;35500.00;Q;35500.00;F;35500.00;F;29200.00;Q;29400.00;Q;29400.00;F;31100.00;F;45000.00;F;46000.00;F;23200.00;Q;23200.00;F;18300.00;Q;18500.00;Q;18500.00;F;18500.00;F;20000.00;X;32000.00;X;32000.00;F;80300.00;X;26486.00;Q;27069.00;Q;32659.00;Q;35315.00;Q;32800.00;Q;62500.00;Q;46000.00;Q;58000.00;Q;58000.00;Ft;5500.00;Q;5885.00;F;2033.00;F;16712.00;F;16712.00;Ft;12258.00;X;7734.00;X;6785.00;X;6000.00;X;7643.00;q;7749.00;q;6336.00;W;5174.00;W
14;Barbados;1632;Sawnwood (C);5622;Import Value;1000 US$;1154.00;Q;958.00;Q;1153.00;Q;827.00;Q;1072.00;Q;1243.00;Q;1299.00;Q;1838.00;Q;2227.00;Q;2489.00;Q;2720.00;Q;2320.00;Q;3089.00;Q;3089.00;F;3089.00;F;3925.00;Q;4353.00;Q;4353.00;F;4969.00;Q;7292.00;Q;7431.00;Q;6140.00;Q;6140.00;F;2877.00;Q;2860.00;Q;2860.00;F;2860.00;F;3500.00;F;7000.00;F;7000.00;F;10465.00;X;8079.00;Q;6947.00;Q;8417.00;Q;8095.00;Q;7941.00;Q;19802.00;Q;17945.00;Q;16506.00;Q;16506.00;Ft;2676.00;Q;2827.00;F;1657.00;F;2908.00;F;2908.00;Ft;5604.00;X;7568.00;X;5706.00;X;4638.00;X;4643.00;q;5863.00;q;5576.00;W;4810.00;W
14;Barbados;1632;Sawnwood (C);5916;Export Quantity;m3;;;;;;;100.00;Q;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;F;;;;;;;;;;;;;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;2.00;F;175.00;F;175.00;Ft;2.00;X;4.00;X;2.00;X;2.00;Fp;7.00;W;7.00;Fp;7.00;Fp;7.00;Fp
14;Barbados;1632;Sawnwood (C);5922;Export Value;1000 US$;;;0.00;Q;0.00;Q;6.00;Q;0.00;Q;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;F;;;;;;;;;;;;;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;0.00;Ft;13.00;F;29.00;F;29.00;Ft;2.00;X;11.00;X;7.00;X;7.00;Fp;10.00;W;10.00;Fp;10.00;Fp;10.00;Fp
57;Belarus;1632;Sawnwood (C);5516;Production;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1031000.00;Q;938000.00;Q;938000.00;F;938000.00;Ft;938000.00;Ft;938000.00;Ft;1385000.00;X;1457000.00;W;1211200.00;W;1379000.00;W;1484000.00;W;2064400.00;W;2157300.00;X;2165200.00;X;1944500.00;X;1944500.00;F;1944500.00;F;2102200.00;W;2300000.00;W;2300000.00;F;2300000.00;W;2300000.00;W
57;Belarus;1632;Sawnwood (C);5616;Import Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1327.00;Q;443.00;Q;600.00;Q;600.00;Ft;2430.00;Q;400.00;Q;400.00;X;40800.00;W;65200.00;W;156300.00;W;140500.00;W;108300.00;W;108300.00;F;108300.00;F;108300.00;F;108300.00;F;108300.00;F;7950.00;X;8343.00;X;5000.00;W;4000.00;W;2000.00;W
57;Belarus;1632;Sawnwood (C);5622;Import Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210.00;Q;64.00;Q;116.00;Q;116.00;Ft;225.00;Q;128.00;Q;116.00;W;1814.00;W;4863.00;W;11915.00;W;11518.00;W;9894.00;W;9894.00;F;9894.00;F;9894.00;F;9894.00;F;9894.00;F;2562.00;X;2689.00;X;1346.00;W;937.00;W;531.00;W
57;Belarus;1632;Sawnwood (C);5916;Export Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58434.00;Q;147874.00;Q;116000.00;Q;116000.00;Ft;128607.00;Q;80000.00;Q;80000.00;X;312300.00;W;599300.00;W;581800.00;W;850100.00;W;1139000.00;W;1139000.00;F;1139000.00;F;1139000.00;F;1139000.00;F;192000.00;F;284630.00;X;412145.00;X;536000.00;W;645000.00;W;786000.00;W
57;Belarus;1632;Sawnwood (C);5922;Export Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12521.00;Q;24070.00;Q;21876.00;Q;21876.00;Ft;15897.00;Q;6400.00;Q;21876.00;X;31566.00;W;58506.00;W;52522.00;W;70108.00;W;115561.00;W;115561.00;F;115561.00;F;115561.00;F;115561.00;F;34594.00;F;35059.00;X;55950.00;X;82699.00;W;90448.00;W;115252.00;W
255;Belgium;1632;Sawnwood (C);5516;Production;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;950000.00;X;1075000.00;X;975000.00;W;1000000.00;W;1035000.00;W;1075000.00;W;1300000.00;W;1325000.00;W;1200000.00;W;1075000.00;X;1142420.00;X;1173802.00;X;1173802.00;F;1173800.00;F
255;Belgium;1632;Sawnwood (C);5616;Import Quantity;m3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1568000.00;Q;1383240.00;Q;1493524.00;W;1504391.00;W;1653113.00;W;1868000.00;W;1688000.00;W;2018539.00;W;1881640.00;W;1688331.00;W;1769558.00;X;1834819.00;W;1765190.00;W;1789280.00;X
255;Belgium;1632;Sawnwood (C);5622;Import Value;1000 US$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;264144.00;Q;203880.00;Q;229850.00;W;280441.00;W;323817.00;W;333459.00;W;383413.00;X;579637.00;W;499387.00;W;399557.00;W;448176.00;W;487945.00;W;434729.00;W;455512.00;W
